file,private_vb,that_del,contract,vb_present,pro_2,do_pro,pro_dem,emphatic,pro_1,pro_it,vb_be,sub_conj_caus,disc_particle,pro_nom,hedge,amplifr,wh_ques,mod_poss,coord_conj_cls,wh_cls,prep_final,nn_all,prep,jj_attr,vb_past,pro_3,vb_perfect,vb_public,wh_rel_obj,wh_rel_subj,wh_rel_pipe,coord_conj_phrs,nn_nom,adv_time,adv_place,adv,infinitive,mod_pred,vb_suasive,sub_conj_cond,mod_necess,split_aux,conj_advl,passive_short,passive_by,passive_postnom,sub_conj_othr,th_vb,adv_down,jj_pred,mod_all,conj_all,passive_all,wh_all,wh_rel_all,jj_all,pro_all,vb_have,vb_all,vb_progress,that_rel,wh_comm_vb,wh_att_vb,wh_fact_vb,wh_likely_vb,comm_vb_other,att_vb_other,fact_vb_other,likely_vb_other,jj_att_pred,jj_epist_pred,jj_att_other,jj_epist_other,nn_stance_pp,det_nn_stance,nn_stance_other,all_indef_art,all_def_art,nn_stance_new,nn_common,nn_proper,nn_premod,,,,,,,,,,,,,,,,,,,,,th_vb_comm,th_vb_att,th_vb_fact,th_vb_likely,th_jj_att,th_jj_fact,th_jj_likely,th_nn_nonfact,th_nn_att,th_nn_fact,th_nn_likely,to_vb_speech,to_vb_mental,to_vb_desire,to_vb_effort,to_vb_prob,to_jj_certain,to_jj_able,to_jj_affect,to_jj_ease,to_jj_eval,to_nn_stance_all,advl_nonfact,advl_att,advl_fact,advl_likely,,th_vb_stance_all,th_jj_stance_all,th_nn_stance_all,th_stange_all,to_vb_stance_all,to_jj_stance_all,to_stance_all,advl_stance_all,,,,,,,,,,,,,,ipv_act,tpv_act,tpv_mental,tpv_mental,ipv_occur,pv_copular,pv_aspect,nn_human,nn_process,nn_cog,nn_abstact,nn_concrete,nn_technical,nn_quant,nn_place,nn_group,jj_size,jj_time,jj_color,jj_eval,jj_relation,jj_topic,vb_act,vb_comm,vb_mental,vb_cause,vb_occur,vb_exist,vb_aspect,,dim_1,dim_2,dim_3,dim_4,dim_5,,tt_ratio,word_length,word_count,individual
mod_r3_guide_14_conversation_j.txt,34.5,0,0,137.9,34.5,0,0,0,34.5,34.5,0,0,0,0,0,34.5,0,0,0,0,0,448.3,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0,0,0,69,69,0,137.9,0,0,0,0,0,0,0,0,0,34.5,34.5,0,34.5,0,0,0,0,34.5,34.5,0,344.8,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,69,0,0,0,0,0,0,0,0,0,34.5,0,0,0,0,0,5.4,-5.73,0.97,-6.61,-3.63,                          mod_r3_guide_14_conversation_j.txt,6.8,4.5,29,Guide3t
mod_r3_guide_15_conversation_a.txt,33.3,0,0,100,22.2,0,11.1,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,355.6,144.4,33.3,33.3,11.1,0,0,0,0,0,0,22.2,0,33.3,66.7,0,0,11.1,0,11.1,0,0,0,11.1,0,0,0,22.2,11.1,11.1,0,11.1,0,0,55.6,44.4,0,133.3,0,0,0,0,0,0,11.1,0,33.3,0,0,0,0,11.1,0,0,0,22.2,66.7,11.1,244.4,55.6,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,11.1,22.2,0,0,11.1,0,0,22.2,0,0,0,22.2,0,44.4,0,11.1,0,0,0,-17.06,-4.14,-11.07,2.27,4.92,                          mod_r3_guide_15_conversation_a.txt,15,4.5,90,Guide1t
mod_r3_guide_15_conversation_e.txt,20,0,40,120,40,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,360,60,0,0,0,0,20,0,0,0,0,100,0,0,80,20,80,0,0,0,20,0,0,0,0,0,0,0,0,80,0,0,0,0,20,100,40,160,0,20,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,20,20,0,100,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,40,0,0,0,0,0,0,0,20,20,60,0,0,0,20,0,-10.08,-2.02,3.37,20.44,-3.63,                          mod_r3_guide_15_conversation_e.txt,9.8,4.7,50,Guide2t
mod_r3_guide_15_conversation_j.txt,0,0,23.8,166.7,71.4,0,0,0,23.8,23.8,0,0,0,0,0,47.6,0,23.8,0,0,0,166.7,47.6,47.6,0,0,0,0,0,0,0,0,0,23.8,0,23.8,47.6,0,0,0,0,0,23.8,0,0,0,0,0,0,0,23.8,0,0,0,0,166.7,95.2,0,214.3,0,0,0,0,0,0,0,0,0,23.8,0,0,95.2,23.8,0,0,0,0,71.4,0,166.7,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,0,23.8,0,0,0,0,0,0,0,0,95.2,0,23.8,0,0,0,0,0,23.07,-5.73,-7.18,-6.61,11.25,                          mod_r3_guide_15_conversation_j.txt,8.3,3.9,42,Guide3t
mod_r3_guide_16_conversation_a.txt,23,0,34.5,160.9,80.5,11.5,0,11.5,34.5,34.5,0,0,0,11.5,0,0,0,46,11.5,0,0,149.4,69,23,11.5,0,11.5,0,0,0,0,23,23,0,23,92,11.5,11.5,0,11.5,11.5,11.5,0,11.5,0,0,0,0,11.5,0,69,46,11.5,0,0,34.5,114.9,11.5,183.9,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0,0,0,34.5,57.5,0,114.9,11.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11.5,0,0,0,0,0,0,11.5,69,0,23,0,0,23,11.5,0,30.72,-3.14,-0.9,11.43,-1.88,                          mod_r3_guide_16_conversation_a.txt,16.3,4.2,87,Guide1t
mod_r3_guide_16_conversation_e.txt,0,0,33.3,83.3,83.3,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,366.7,150,50,0,0,0,0,0,0,0,0,50,0,0,16.7,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,50,83.3,0,100,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,100,0,250,50,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,33.3,16.7,33.3,33.3,0,0,0,0,0,0,0,33.3,16.7,0,0,0,0,0,0,-14.36,-5.73,3.5,1.33,-3.63,                          mod_r3_guide_16_conversation_e.txt,11,4.4,60,Guide2t
mod_r3_guide_16_conversation_j.txt,13.3,13.3,13.3,186.7,93.3,0,0,13.3,26.7,0,0,0,13.3,0,0,0,0,40,0,0,13.3,253.3,53.3,40,0,0,0,0,0,0,13.3,0,40,0,0,40,0,26.7,0,0,0,0,0,0,0,0,0,0,0,13.3,66.7,0,0,0,13.3,80,120,13.3,186.7,13.3,13.3,0,0,0,0,13.3,0,0,13.3,13.3,0,26.7,0,0,0,0,26.7,53.3,0,173.3,26.7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,13.3,0,13.3,0,0,13.3,0,0,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3,0,0,26.7,0,0,0,0,0,0,13.3,26.7,13.3,66.7,0,0,13.3,0,0,22.49,-5.73,13.6,-0.26,-3.63,                          mod_r3_guide_16_conversation_j.txt,13.5,4.5,75,Guide3t
mod_r3_guide_17_conversation_a.txt,0,0,33.3,133.3,66.7,0,0,0,33.3,33.3,0,0,0,33.3,0,0,0,0,0,0,0,266.7,100,33.3,0,0,0,0,0,0,0,0,0,0,33.3,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,33.3,33.3,0,0,0,0,166.7,100,33.3,133.3,0,0,0,0,0,0,0,0,0,0,0,0,66.7,33.3,0,0,0,33.3,133.3,0,233.3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.81,-5.73,-8.83,1.33,-3.63,                          mod_r3_guide_17_conversation_a.txt,6.3,4.2,30,Guide1t
mod_r3_guide_17_conversation_e.txt,0,0,0,34.5,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,413.8,137.9,0,69,0,0,0,0,0,0,0,103.4,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0,0,0,0,0,0,34.5,0,0,0,0,0,103.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,34.5,0,206.9,34.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.87,-3.46,8.16,-6.61,1.6,                          mod_r3_guide_17_conversation_e.txt,6.3,4.7,29,Guide2t
mod_r3_guide_17_conversation_j.txt,33.9,16.9,16.9,169.5,33.9,0,0,33.9,67.8,16.9,0,0,0,0,0,0,0,16.9,16.9,0,0,288.1,33.9,50.8,0,0,0,0,0,0,0,0,16.9,0,16.9,0,0,33.9,0,0,0,0,0,0,0,0,0,0,0,16.9,50.8,16.9,0,0,0,84.7,101.7,16.9,186.4,0,16.9,0,0,0,0,16.9,0,16.9,0,0,0,0,0,0,0,0,16.9,33.9,0,203.4,16.9,84.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,16.9,0,0,16.9,0,0,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,67.8,0,16.9,67.8,0,0,0,0,0,0,50.8,33.9,0,50.8,16.9,0,0,0,0,15.39,-5.73,-2.83,1.47,-3.63,                          mod_r3_guide_17_conversation_j.txt,12,4.4,59,Guide3t
mod_r3_guide_18_conversation_a.txt,0,0,0,142.9,71.4,0,0,35.7,35.7,0,0,0,0,0,0,0,0,0,0,0,0,392.9,142.9,35.7,0,0,0,0,0,0,0,0,35.7,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,107.1,35.7,142.9,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,0,0,71.4,0,214.3,71.4,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.34,-5.73,-17.55,-6.61,-3.63,                          mod_r3_guide_18_conversation_a.txt,6,4.1,28,Guide1t
mod_r3_guide_18_conversation_e.txt,40,20,20,180,60,20,20,0,60,0,0,0,0,0,0,20,0,20,0,0,0,360,20,20,20,20,0,0,0,0,0,0,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,40,0,0,0,0,20,140,0,200,0,20,0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,20,60,0,280,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,20,0,0,20,20,40,0,0,0,0,0,22.65,-4.18,3.75,-1.84,-3.63,                          mod_r3_guide_18_conversation_e.txt,10.8,4.7,50,Guide2t
mod_r3_guide_18_conversation_j.txt,22.7,11.4,22.7,159.1,102.3,11.4,11.4,0,34.1,22.7,0,0,0,0,0,0,0,45.5,0,0,0,204.5,45.5,11.4,0,0,0,11.4,0,0,0,0,0,0,22.7,45.5,0,11.4,0,0,22.7,11.4,0,0,0,0,0,11.4,11.4,11.4,79.5,0,0,0,0,45.5,136.4,22.7,159.1,0,11.4,0,0,0,0,0,0,11.4,0,0,0,11.4,0,0,0,0,0,102.3,0,181.8,22.7,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,11.4,0,11.4,0,0,11.4,0,0,0,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,11.4,11.4,0,0,0,0,0,0,0,45.5,11.4,11.4,0,0,0,0,0,24.48,-3.62,-8.29,11.47,-3.63,                          mod_r3_guide_18_conversation_j.txt,14.8,4,88,Guide3t
mod_r3_guide_19_conversation_a.txt,0,0,46.5,186,93,0,0,0,23.3,0,0,0,0,23.3,0,0,0,0,0,0,0,209.3,93,69.8,23.3,0,23.3,0,0,0,0,0,0,0,23.3,46.5,0,23.3,0,0,0,0,0,23.3,0,0,23.3,0,0,23.3,23.3,23.3,23.3,0,0,93,116.3,0,209.3,23.3,0,0,0,0,0,23.3,0,0,0,0,0,23.3,0,0,0,0,0,46.5,0,186,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,0,23.3,46.5,23.3,46.5,0,0,23.3,0,0,3.12,-0.49,-8.51,-1.07,-0.1,                          mod_r3_guide_19_conversation_a.txt,9,4.8,43,Guide1t
mod_r3_guide_19_conversation_e.txt,0,16.7,50,133.3,50,0,16.7,0,33.3,16.7,0,0,0,0,0,0,0,16.7,0,0,0,266.7,66.7,33.3,16.7,0,0,16.7,0,0,0,0,50,0,16.7,50,0,33.3,0,0,0,0,16.7,0,0,0,16.7,0,0,16.7,50,16.7,0,0,0,83.3,83.3,0,133.3,0,16.7,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,33.3,66.7,0,183.3,16.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,16.7,16.7,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,33.3,0,0,16.7,0,16.7,0,0,0,0,0,33.3,16.7,0,16.7,0,16.7,0,0,4.1,-2.09,-3.3,1.33,6.79,                          mod_r3_guide_19_conversation_e.txt,11.8,4.6,60,Guide2t
mod_r3_guide_19_conversation_j.txt,0,0,22.2,200,22.2,0,0,0,44.4,44.4,0,0,0,0,0,0,0,0,22.2,0,0,333.3,88.9,44.4,0,0,0,0,0,0,0,0,22.2,0,22.2,0,0,0,0,0,22.2,0,0,0,0,0,0,0,0,22.2,22.2,22.2,0,0,0,66.7,66.7,44.4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4,0,244.4,66.7,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,0,0,0,0,22.2,22.2,0,0,0,0,0,0,0,44.4,0,0,0,0,0,0,0,-4.28,-5.73,-4.02,3.98,-3.63,                          mod_r3_guide_19_conversation_j.txt,10,4.6,45,Guide3t
mod_r3_guide_2_conversation_a.txt,40,10,30,200,50,10,0,0,40,30,10,0,20,10,0,0,0,40,10,0,0,240,50,20,0,0,0,0,0,0,0,0,10,0,10,30,10,20,10,0,0,0,10,0,0,0,0,0,10,10,60,10,0,0,0,50,90,10,210,0,0,0,0,10,0,10,10,10,0,10,0,10,0,0,0,0,40,30,10,190,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,20,40,0,0,0,0,0,0,0,20,10,50,10,0,10,0,0,35.76,-5.73,-2.98,1.38,2.62,                           mod_r3_guide_2_conversation_a.txt,16.8,4,100,Guide1t
mod_r3_guide_2_conversation_e.txt,0,0,51.3,205.1,76.9,0,0,0,76.9,25.6,0,0,25.6,0,0,0,25.6,51.3,0,0,0,230.8,25.6,0,0,0,25.6,0,0,0,0,0,25.6,0,0,76.9,25.6,25.6,0,0,0,25.6,0,0,0,0,0,0,0,0,76.9,0,0,25.6,0,0,153.8,0,205.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,153.8,51.3,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,128.2,25.6,0,25.6,0,0,0,0,72.23,-0.8,-1.62,9.76,-3.63,                           mod_r3_guide_2_conversation_e.txt,8,4.4,39,Guide2t
mod_r3_guide_2_conversation_j.txt,0,0,0,162.8,162.8,0,23.3,23.3,23.3,0,23.3,0,0,0,0,0,23.3,46.5,0,0,0,116.3,69.8,0,0,0,0,0,0,0,0,0,0,46.5,0,23.3,23.3,23.3,0,46.5,23.3,0,0,0,0,0,0,0,0,46.5,93,46.5,0,23.3,0,69.8,186,0,186,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,46.5,0,69.8,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,23.3,0,0,0,0,0,0,0,0,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,46.5,0,0,0,0,0,0,0,69.8,0,0,23.3,0,23.3,0,0,66.94,-5.73,-13.64,31.15,-3.63,                           mod_r3_guide_2_conversation_j.txt,8.8,4.3,43,Guide3t
mod_r3_guide_20_conversation_a.txt,25,25,50,175,75,12.5,0,0,50,50,0,0,25,0,0,0,0,37.5,12.5,0,0,225,62.5,12.5,0,0,0,12.5,0,0,0,0,12.5,0,12.5,50,12.5,50,0,0,0,0,0,0,0,0,0,0,0,12.5,87.5,12.5,0,0,0,87.5,125,0,187.5,0,0,0,0,0,0,12.5,0,0,0,0,0,37.5,0,0,0,25,25,62.5,0,200,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,12.5,12.5,75,0,0,0,0,0,40.09,-3.41,-4.68,5.3,-3.63,                          mod_r3_guide_20_conversation_a.txt,14.3,4.1,80,Guide1t
mod_r3_guide_20_conversation_e.txt,56.6,18.9,18.9,226.4,56.6,0,0,0,75.5,0,0,0,18.9,0,0,0,18.9,37.7,18.9,0,0,226.4,0,75.5,0,18.9,18.9,0,0,0,0,0,37.7,0,0,56.6,18.9,0,0,0,0,0,0,0,0,0,0,0,0,18.9,37.7,18.9,0,18.9,0,94.3,150.9,18.9,226.4,0,0,0,0,0,0,18.9,0,18.9,18.9,18.9,0,56.6,0,0,0,0,56.6,0,0,132.1,37.7,37.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,0,0,0,0,0,0,0,0,0,37.7,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,0,0,18.9,37.7,0,37.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,37.7,0,18.9,0,0,0,0,18.9,18.9,18.9,0,18.9,0,94.3,18.9,0,0,0,0,59.78,-1.26,0.38,-6.61,-3.63,                          mod_r3_guide_20_conversation_e.txt,10.5,4.1,53,Guide2t
mod_r3_guide_20_conversation_j.txt,21.3,0,0,234,63.8,0,21.3,21.3,21.3,0,0,0,0,0,0,0,0,0,21.3,0,0,297.9,63.8,21.3,0,0,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,21.3,0,0,0,85.1,85.1,42.6,234,0,21.3,0,0,0,0,0,0,0,21.3,21.3,0,42.6,42.6,0,0,0,21.3,0,0,234,63.8,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,21.3,0,0,0,0,0,0,0,21.3,0,21.3,0,0,0,21.3,0,7.4,-5.73,-5.28,-6.61,-3.63,                          mod_r3_guide_20_conversation_j.txt,9.5,4,47,Guide3t
mod_r3_guide_21_conversation_a.txt,0,0,48.4,112.9,64.5,16.1,0,32.3,16.1,16.1,0,0,0,16.1,0,32.3,0,32.3,32.3,0,0,274.2,96.8,32.3,0,0,0,0,0,0,0,0,32.3,0,16.1,0,16.1,48.4,0,16.1,0,16.1,0,0,0,0,0,0,0,0,80.6,48.4,0,0,0,48.4,80.6,16.1,129,0,0,0,0,0,0,0,16.1,0,0,0,0,0,0,0,0,16.1,48.4,48.4,0,225.8,0,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,0,0,0,0,0,0,0,0,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,0,0,16.1,16.1,16.1,0,32.3,16.1,0,0,0,0,0,16.1,0,32.3,0,16.1,0,0,0,0,0,40.57,-5.73,-1.53,18.7,-3.63,                          mod_r3_guide_21_conversation_a.txt,12.3,3.9,62,Guide1t
mod_r3_guide_21_conversation_e.txt,24.7,0,61.7,148.1,74.1,0,0,12.3,61.7,0,0,0,0,0,0,0,12.3,12.3,12.3,0,0,234.6,37,12.3,0,12.3,0,12.3,0,0,0,0,24.7,0,12.3,86.4,12.3,49.4,0,12.3,12.3,0,12.3,0,0,0,0,0,0,0,74.1,24.7,0,12.3,0,74.1,148.1,12.3,172.8,0,0,0,0,0,0,24.7,0,12.3,12.3,0,0,49.4,0,0,0,0,12.3,61.7,0,172.8,24.7,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,37,0,0,0,12.3,0,0,0,0,0,0,37,12.3,61.7,12.3,0,0,0,0,29.44,-2.89,-5.85,16.64,4.09,                          mod_r3_guide_21_conversation_e.txt,15.3,4.2,81,Guide2t
mod_r3_guide_21_conversation_j.txt,0,62.5,125,250,0,0,0,0,62.5,62.5,0,0,0,0,0,0,0,0,0,0,0,375,62.5,0,0,0,62.5,0,0,0,0,0,62.5,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,250,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,62.5,0,125,62.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,62.5,0,125,0,0,0,0,0,14.83,6.29,1.76,-6.61,-3.63,                          mod_r3_guide_21_conversation_j.txt,4,5.6,16,Guide3t
mod_r3_guide_22_conversation_a.txt,0,0,41.1,205.5,95.9,0,13.7,0,27.4,0,0,0,0,13.7,0,0,13.7,13.7,13.7,0,0,205.5,13.7,54.8,0,0,13.7,0,0,0,0,0,54.8,0,0,0,0,13.7,0,0,41.1,0,0,0,0,0,13.7,0,0,13.7,68.5,27.4,0,13.7,0,82.2,123.3,27.4,205.5,0,13.7,0,0,0,0,0,0,13.7,0,0,0,27.4,0,0,0,0,41.1,41.1,13.7,123.3,0,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,13.7,0,13.7,0,0,0,0,0,0,0,27.4,54.8,0,13.7,27.4,0,0,0,0,37.07,-3.09,4.78,16.23,-3.63,                          mod_r3_guide_22_conversation_a.txt,11.5,4.2,73,Guide1t
