file,private_vb,that_del,contract,vb_present,pro_2,do_pro,pro_dem,emphatic,pro_1,pro_it,vb_be,sub_conj_caus,disc_particle,pro_nom,hedge,amplifr,wh_ques,mod_poss,coord_conj_cls,wh_cls,prep_final,nn_all,prep,jj_attr,vb_past,pro_3,vb_perfect,vb_public,wh_rel_obj,wh_rel_subj,wh_rel_pipe,coord_conj_phrs,nn_nom,adv_time,adv_place,adv,infinitive,mod_pred,vb_suasive,sub_conj_cond,mod_necess,split_aux,conj_advl,passive_short,passive_by,passive_postnom,sub_conj_othr,th_vb,adv_down,jj_pred,mod_all,conj_all,passive_all,wh_all,wh_rel_all,jj_all,pro_all,vb_have,vb_all,vb_progress,that_rel,wh_comm_vb,wh_att_vb,wh_fact_vb,wh_likely_vb,comm_vb_other,att_vb_other,fact_vb_other,likely_vb_other,jj_att_pred,jj_epist_pred,jj_att_other,jj_epist_other,nn_stance_pp,det_nn_stance,nn_stance_other,all_indef_art,all_def_art,nn_stance_new,nn_common,nn_proper,nn_premod,,,,,,,,,,,,,,,,,,,,,th_vb_comm,th_vb_att,th_vb_fact,th_vb_likely,th_jj_att,th_jj_fact,th_jj_likely,th_nn_nonfact,th_nn_att,th_nn_fact,th_nn_likely,to_vb_speech,to_vb_mental,to_vb_desire,to_vb_effort,to_vb_prob,to_jj_certain,to_jj_able,to_jj_affect,to_jj_ease,to_jj_eval,to_nn_stance_all,advl_nonfact,advl_att,advl_fact,advl_likely,,th_vb_stance_all,th_jj_stance_all,th_nn_stance_all,th_stange_all,to_vb_stance_all,to_jj_stance_all,to_stance_all,advl_stance_all,,,,,,,,,,,,,,ipv_act,tpv_act,tpv_mental,tpv_mental,ipv_occur,pv_copular,pv_aspect,nn_human,nn_process,nn_cog,nn_abstact,nn_concrete,nn_technical,nn_quant,nn_place,nn_group,jj_size,jj_time,jj_color,jj_eval,jj_relation,jj_topic,vb_act,vb_comm,vb_mental,vb_cause,vb_occur,vb_exist,vb_aspect,,dim_1,dim_2,dim_3,dim_4,dim_5,,tt_ratio,word_length,word_count,individual
tourist_nd_info-seeking2.txt,0,0,0,147.1,29.4,29.4,0,0,147.1,0,0,0,0,0,0,0,29.4,58.8,29.4,0,0,176.5,88.2,0,0,0,0,0,0,0,0,0,88.2,0,0,58.8,29.4,0,0,29.4,0,0,0,0,0,0,0,0,0,0,58.8,58.8,0,29.4,0,0,176.5,58.8,176.5,0,0,0,0,0,0,29.4,0,0,0,0,0,0,0,0,0,0,29.4,0,29.4,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,0,0,0,0,0,0,29.4,0,0,0,0,0,0,29.4,29.4,0,0,0,0,0,0,76.36,-5.73,3.76,6.76,-3.63,,7.3,3.6,34,Tourist
tourist_nd_info-seeking3.txt,47.6,0,47.6,190.5,47.6,0,0,0,190.5,0,0,0,0,0,0,0,0,47.6,0,0,0,190.5,95.2,95.2,0,0,0,0,0,0,0,0,0,0,47.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6,0,0,0,0,95.2,238.1,0,190.5,47.6,0,0,0,0,0,47.6,0,47.6,0,0,0,0,0,0,0,0,0,47.6,0,95.2,95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2,0,0,0,0,0,0,0,0,0,47.6,47.6,0,0,47.6,0,0,14.52,-5.73,-13.03,-6.61,-3.63,,4.8,3.9,21,Tourist
tourist_nd_info-seeking4.txt,21.7,0,0,152.2,21.7,0,0,21.7,43.5,65.2,0,0,21.7,0,0,0,0,0,0,0,0,217.4,87,21.7,0,0,0,0,0,0,0,0,0,0,0,43.5,21.7,21.7,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,0,65.2,65.2,0,195.7,21.7,0,0,0,0,0,0,0,21.7,0,0,0,21.7,0,0,0,0,65.2,21.7,0,195.7,21.7,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,43.5,0,0,0,0,0,0,0,21.7,87,0,0,0,0,0,14.72,-5.73,-1.5,-1.43,-3.63,,9.3,3.8,46,Tourist
tourist_nd_serviceprovider.txt,0,0,26.3,157.9,26.3,0,26.3,26.3,105.3,26.3,0,0,26.3,0,0,0,0,52.6,0,0,26.3,236.8,78.9,0,26.3,52.6,0,0,0,0,0,0,0,26.3,0,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6,0,0,0,0,26.3,184.2,0,184.2,0,0,0,0,0,0,0,0,0,0,0,0,52.6,26.3,0,0,0,0,78.9,0,210.5,0,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,26.3,0,0,0,26.3,0,0,0,0,0,0,0,78.9,0,0,0,0,0,0,0,45.81,-2.52,-9.54,-6.61,-3.63,,8,3.7,38,Tourist
tourist_nd_tourguide.txt,39.2,0,78.4,176.5,39.2,19.6,0,19.6,117.6,39.2,0,0,19.6,0,0,0,39.2,0,19.6,19.6,0,117.6,78.4,0,0,0,0,19.6,0,0,0,0,0,39.2,39.2,19.6,58.8,78.4,0,0,0,0,0,0,0,0,0,0,19.6,0,78.4,19.6,0,58.8,0,0,156.9,0,215.7,0,0,0,0,0,0,19.6,0,39.2,0,0,0,0,0,0,0,0,0,19.6,0,98,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,19.6,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,0,39.2,0,39.2,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,19.6,0,0,0,0,0,0,0,0,19.6,19.6,39.2,0,0,39.2,0,0,120.21,-2.1,-22.88,12.07,-3.63,,10.8,3.4,51,Tourist
tourist_nd_tourguide10.txt,32.3,0,0,193.5,0,0,32.3,32.3,96.8,0,0,0,0,0,0,0,0,0,0,0,0,193.5,64.5,32.3,0,0,0,0,0,0,0,0,0,0,32.3,32.3,32.3,0,0,0,0,0,0,32.3,0,0,0,0,0,32.3,0,0,32.3,0,0,64.5,96.8,0,193.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,32.3,0,193.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,0,0,32.3,0,32.3,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,32.3,0,0,32.3,0,0,0,0,0,64.5,0,32.3,0,0,0,0,0,8.92,-5.73,-10.35,-6.61,1.26,,6.8,3.8,31,Tourist
tourist_nd_tourguide11.txt,0,0,0,194.4,55.6,0,0,0,111.1,55.6,0,0,0,0,0,0,27.8,55.6,0,0,0,166.7,111.1,0,0,0,0,0,0,0,0,0,0,27.8,27.8,0,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6,0,0,27.8,0,0,166.7,0,194.4,0,0,0,0,0,0,27.8,0,0,0,0,0,0,0,0,0,0,27.8,27.8,0,111.1,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,0,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6,0,27.8,0,0,0,0,0,0,0,0,55.6,27.8,27.8,0,0,0,0,0,67.42,-5.73,-15.13,-6.61,-3.63,,7.8,3.5,36,Tourist
tourist_nd_tourguide12.txt,73.2,0,0,243.9,48.8,0,0,0,24.4,48.8,0,0,0,0,0,0,0,0,0,48.8,0,122,73.2,0,0,0,0,0,0,0,0,0,0,0,97.6,48.8,48.8,48.8,0,0,0,0,0,0,0,0,0,0,0,0,48.8,0,0,48.8,0,0,73.2,0,219.5,0,0,0,0,48.8,0,0,0,24.4,0,0,0,0,0,0,0,0,0,24.4,0,73.2,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8,0,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8,0,24.4,0,0,0,0,0,0,0,0,97.6,0,97.6,0,0,24.4,0,0,61.07,-5.73,-30.49,5.01,-3.63,,7,3.3,41,Tourist
tourist_nd_tourguide13.txt,0,0,41.7,208.3,125,0,0,0,41.7,0,0,0,0,0,0,41.7,0,0,41.7,0,0,166.7,41.7,41.7,0,0,41.7,0,0,0,0,0,41.7,0,0,41.7,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0,0,0,83.3,166.7,41.7,208.3,0,0,0,0,0,0,41.7,0,0,0,0,0,41.7,0,0,0,0,0,83.3,0,125,0,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3,0,0,0,41.7,0,0,0,0,0,0,0,41.7,0,0,0,0,0,0,0,26.1,2.29,1.5,-6.61,-3.63,,5.3,4.1,24,Tourist
tourist_nd_tourguide14.txt,21.7,0,21.7,130.4,21.7,0,65.2,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,326.1,130.4,0,0,0,0,0,0,0,0,0,21.7,0,0,43.5,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,0,21.7,21.7,0,130.4,21.7,0,0,0,0,0,21.7,0,0,21.7,0,0,21.7,0,0,0,21.7,21.7,21.7,0,217.4,21.7,87,0,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,21.7,0,43.5,0,0,0,0,0,0,0,0,0,21.7,21.7,0,0,21.7,0,0,3.63,-5.73,0.01,0.41,-3.63,,10.8,4.7,46,Tourist
tourist_nd_tourguide15.txt,0,0,0,107.1,35.7,35.7,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,285.7,178.6,0,0,0,0,0,0,0,0,0,71.4,0,0,0,0,35.7,0,0,0,0,0,35.7,0,0,0,0,0,0,35.7,0,35.7,0,0,35.7,107.1,0,107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,0,142.9,0,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,35.7,0,0,0,0,0,0,35.7,0,0,0,0,35.7,0,0,-6.02,-5.73,5.93,1.9,1.78,,6.5,4.4,28,Tourist
tourist_nd_tourguide6.txt,90.9,0,0,227.3,0,0,0,0,45.5,45.5,0,0,0,0,0,0,0,0,45.5,0,0,181.8,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0,90.9,45.5,0,272.7,0,0,0,0,0,0,45.5,0,0,0,0,0,45.5,0,0,0,0,0,0,0,181.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,45.5,0,0,0,0,0,19.27,-5.73,-12.4,-6.61,-3.63,,5.3,4,22,Tourist
tourist_nd_tourguide9.txt,0,0,0,218.8,0,31.3,0,0,62.5,31.3,0,0,0,0,0,0,31.3,0,0,0,0,156.3,31.3,31.3,31.3,0,0,0,0,0,0,0,31.3,0,0,0,31.3,0,31.3,0,0,0,0,0,0,0,31.3,0,0,0,0,31.3,0,31.3,0,31.3,62.5,0,218.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.8,0,93.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.8,0,31.3,0,0,31.3,0,0,0,0,0,156.3,0,62.5,0,0,0,0,0,60.29,-4.7,3.14,3.48,-3.63,,5.5,3.2,32,Tourist
tourist_pc_attraction-info.txt,25.6,0,0,179.5,76.9,0,25.6,0,76.9,25.6,0,0,0,0,0,0,25.6,0,25.6,0,0,205.1,51.3,25.6,0,0,0,0,0,0,0,0,51.3,0,0,76.9,0,51.3,0,0,0,0,0,25.6,0,0,0,0,0,0,51.3,25.6,25.6,25.6,0,51.3,153.8,0,153.8,0,0,0,0,0,0,25.6,0,0,25.6,0,0,25.6,0,0,0,25.6,25.6,25.6,0,128.2,25.6,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,51.3,0,0,0,0,0,0,0,0,25.6,0,25.6,0,0,25.6,0,0,54.49,-5.73,0.16,5.6,0.26,,9.5,4.4,39,Tourist
tourist_pc_booking.txt,16.9,16.9,33.9,118.6,16.9,0,16.9,0,67.8,16.9,0,0,16.9,0,0,0,0,33.9,0,0,0,288.1,135.6,16.9,0,0,0,0,0,0,0,0,16.9,0,16.9,16.9,16.9,33.9,0,0,0,0,0,0,0,0,16.9,0,0,0,67.8,16.9,0,0,0,33.9,84.7,0,118.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,67.8,33.9,0,220.3,0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,16.9,16.9,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,16.9,0,0,33.9,67.8,0,0,0,0,0,0,0,50.8,0,33.9,0,0,0,0,0,15,-5.73,-3.8,1.47,-3.63,,10.8,3.9,59,Tourist
tourist_pc_booking2.txt,0,0,20,140,0,0,0,0,60,0,20,0,0,0,0,0,20,20,0,0,0,380,80,0,0,0,0,0,0,0,0,0,40,0,0,60,0,60,0,0,0,0,40,20,0,0,0,0,0,20,80,0,20,20,0,20,60,0,140,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,80,0,240,60,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,40,60,0,20,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,24.56,-5.73,0.34,7.68,24.4,,10.5,4.6,50,Tourist
tourist_pc_booking3.txt,0,0,125,125,125,0,125,0,0,0,0,0,125,0,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,125,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.1,-5.73,-6.13,-6.61,-3.63,,2,4.6,8,Tourist
tourist_pc_booking4.txt,0,0,40,180,0,0,40,0,100,40,20,0,0,0,0,0,0,0,0,0,0,200,80,20,0,0,20,0,0,0,0,0,40,0,0,40,20,40,0,0,20,0,0,0,0,0,0,0,20,0,60,0,0,0,0,40,100,0,200,0,0,0,0,0,0,20,0,0,0,0,0,40,0,0,0,0,40,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,20,0,0,0,0,0,0,0,60,0,40,0,0,20,0,0,9.2,-1.88,1.48,12.44,-3.63,,10.3,3.8,50,Tourist
tourist_pc_booking5.txt,0,0,0,41.7,83.3,0,0,0,41.7,83.3,0,0,0,0,0,0,0,41.7,0,0,0,250,83.3,83.3,41.7,0,0,0,0,0,0,0,0,0,0,41.7,0,0,0,0,0,0,0,0,0,0,41.7,0,0,0,41.7,41.7,0,0,0,83.3,125,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0,0,208.3,0,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0,0,83.3,0,0,0,0,0,0,0,41.7,0,0,0,0,0,0,0,9.03,-4.36,-1.39,-6.61,-3.63,,4.8,4,24,Tourist
tourist_pc_booking6.txt,0,0,83.3,166.7,0,0,0,0,83.3,83.3,0,0,0,0,0,0,0,0,0,0,0,250,166.7,0,0,0,0,0,0,0,0,0,83.3,0,0,0,41.7,41.7,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0,0,0,0,41.7,83.3,0,208.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0,0,41.7,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0,0,0,0,0,1.65,-5.73,6.76,3.32,-3.63,,5.8,4.1,24,Tourist
tourist_pc_booking7.txt,0,0,0,191.2,14.7,0,0,0,132.4,14.7,0,0,14.7,14.7,0,0,0,0,0,0,0,147.1,117.6,14.7,0,0,0,0,0,0,0,0,14.7,0,14.7,14.7,29.4,58.8,0,0,0,0,0,0,0,0,14.7,0,0,14.7,58.8,14.7,0,0,0,29.4,147.1,14.7,191.2,0,0,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,14.7,44.1,44.1,0,88.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,0,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,44.1,0,0,0,0,0,0,0,58.8,0,73.5,0,0,0,0,0,10.29,-5.73,-3.17,7.4,-3.63,,12.3,3.6,68,Tourist
tourist_pc_booking8.txt,0,0,15.2,166.7,15.2,0,30.3,0,75.8,0,15.2,0,0,0,0,0,0,15.2,0,0,0,242.4,60.6,0,0,0,0,0,0,0,0,0,15.2,0,0,15.2,15.2,45.5,0,0,0,0,0,0,0,0,0,0,0,15.2,60.6,0,0,0,0,45.5,90.9,30.3,181.8,30.3,0,0,0,0,0,0,0,0,0,15.2,0,0,0,0,0,0,60.6,60.6,0,166.7,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,15.2,0,0,15.2,60.6,15.2,0,0,0,0,0,0,0,0,15.2,0,0,15.2,0,0,4.26,-5.73,1.16,4.22,-3.63,,13,3.9,66,Tourist
tourist_pc_booking9.txt,0,0,43.5,217.4,43.5,0,0,0,87,0,0,0,0,0,0,0,0,0,43.5,0,0,260.9,87,0,0,0,0,0,0,0,0,0,0,43.5,0,43.5,0,43.5,0,0,0,0,0,0,0,0,0,0,0,0,43.5,43.5,0,0,0,0,130.4,43.5,173.9,0,0,0,0,0,0,43.5,0,0,0,0,0,0,0,0,0,43.5,87,0,0,173.9,0,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,4.96,-5.73,-13.92,3.75,-3.63,,5.3,3.9,23,Tourist
tourist_pc_hotelconcierge.txt,0,0,76.9,384.6,0,0,0,0,153.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9,0,0,0,0,0,0,0,0,0,0,0,0,153.8,76.9,76.9,0,0,0,0,0,0,0,0,0,0,0,0,76.9,0,0,0,0,0,153.8,0,461.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9,0,76.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9,76.9,76.9,0,0,0,0,0,11.99,-5.73,-7.77,11.71,-3.63,,3,3,13,Tourist
tourist_pc_hotelconcierge10.txt,0,0,40,160,0,0,40,0,80,0,0,0,40,0,0,0,0,40,40,0,0,240,40,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,40,80,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,200,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,36.4,-5.73,1.48,-6.61,-3.63,,6.3,3.9,25,Tourist
tourist_pc_hotelconcierge2.txt,0,0,17.9,53.6,0,0,0,17.9,89.3,17.9,0,0,0,0,0,0,0,17.9,0,0,0,285.7,71.4,35.7,35.7,0,17.9,0,0,0,0,0,0,17.9,0,53.6,35.7,35.7,17.9,0,0,0,0,0,0,0,0,0,0,0,53.6,0,0,0,0,35.7,89.3,0,142.9,0,0,0,0,0,0,17.9,0,0,0,0,0,0,0,0,0,0,0,35.7,0,232.1,0,89.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,0,17.9,17.9,17.9,17.9,53.6,17.9,0,0,0,0,0,0,71.4,0,35.7,0,0,0,0,0,-2.98,-1.12,-7.17,7.66,-3.63,,11,3.7,56,Tourist
tourist_pc_hotelconcierge3.txt,0,0,0,181.8,90.9,0,0,0,90.9,0,0,0,0,0,0,0,0,0,0,0,0,90.9,181.8,0,0,0,0,0,0,0,0,0,0,0,0,90.9,0,90.9,0,0,0,0,0,0,0,0,0,0,0,90.9,90.9,0,0,0,0,90.9,181.8,0,181.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9,0,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.24,-5.73,-4.19,15.04,-3.63,,2.8,3.3,11,Tourist
tourist_pc_hotelconcierge4.txt,0,0,0,214.3,71.4,0,0,0,71.4,0,0,0,0,0,0,0,0,71.4,0,0,0,285.7,0,0,0,0,0,0,0,0,0,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,0,0,0,0,0,142.9,71.4,214.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,0,0,214.3,0,142.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,0,0,0,0,0,0,0,0,0,71.4,0,0,0,0,0,0,17.82,-5.73,-19.43,-6.61,-3.63,,3.5,4,14,Tourist
